TSP_50_1.dat,158.2897,167.0534,161.9167,2.9616,3.0452 sec
TSP_50_2.dat,158.7165,163.5184,161.1484,2.0541,3.3085 sec
TSP_50_3.dat,156.1423,164.1950,160.3999,2.8786,3.0735 sec
TSP_50_4.dat,149.3260,149.3260,149.3260,0.0000,2.8179 sec
TSP_50_5.dat,142.0716,159.0605,148.5610,5.9536,3.2037 sec
TSP_50_6.dat,152.0125,153.9758,153.5831,0.7853,3.2483 sec
TSP_50_7.dat,135.9899,143.3034,140.0773,2.8414,3.2215 sec
TSP_50_8.dat,146.4733,159.4977,152.7684,5.2280,3.1128 sec
TSP_50_9.dat,144.1011,156.2556,151.2625,4.4977,3.2332 sec
